,ID,Año,Trimestre,Provincia,Accesos por cada 100 hogares,Fecha,Categoria_Acceso,Tasa_Cambio,Porcentaje_ADSL,Porcentaje_Cablemodem,Porcentaje_Fibra óptica,Porcentaje_Wireless,Porcentaje_Otros,Total_Porcentaje,Porcentaje_HASTA 512 kbps,Porcentaje_+ 512 Kbps - 1 Mbps,Porcentaje_+ 1 Mbps - 6 Mbps,Porcentaje_+ 6 Mbps - 10 Mbps,Porcentaje_+ 10 Mbps - 20 Mbps,Porcentaje_+ 20 Mbps - 30 Mbps,Porcentaje_+ 30 Mbps,Porcentaje_OTROS,Mbps (Media de bajada),Accesos por cada 100 hab,Ingresos (miles de pesos),Periodo
0,buenos aires_2014_1,2014,1,buenos aires,54.570072879439756,2014-01-01,Medio,0.0,57.217370421143144,36.53008384321042,4.4147983339392,0.603238978698306,1.2345084230089245,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2984054.2087800005,Ene-Mar 2014
1,buenos aires_2014_2,2014,2,buenos aires,55.06141695143392,2014-04-01,Medio,0.009003910863005116,56.75004141728876,37.09433664695758,4.340965930753187,0.6156526243368712,1.1990033806635882,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3270816.20391,Abr-Jun 2014
2,buenos aires_2014_3,2014,3,buenos aires,56.754739164071026,2014-07-01,Medio,0.030753335209856125,54.83408871178583,38.97535237834547,4.368175493452509,0.7035810729006007,1.1188023435155892,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3478637.7427996206,Jul-Sept 2014
3,buenos aires_2014_4,2014,4,buenos aires,56.09433653019754,2014-10-01,Medio,-0.011636079094017981,55.95704029992824,37.99646144893121,4.279495115585212,0.6294544787028294,1.1375486568525075,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3950440.78037,Oct-Dic 2014
4,buenos aires_2015_1,2015,1,buenos aires,56.37048433026737,2015-01-01,Medio,0.004922917662483872,55.31874226459742,38.32622485797609,4.6884838506109,0.6553122080114836,1.011236818804113,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4876385.315070001,Ene-Mar 2015
5,buenos aires_2015_2,2015,2,buenos aires,56.80280561439208,2015-04-01,Medio,0.007669284542453081,54.850387857645664,39.56779099726402,4.010694259984257,0.6681485128944895,0.9029783722115688,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4701790.719660001,Abr-Jun 2015
6,buenos aires_2015_3,2015,3,buenos aires,57.68868105608009,2015-07-01,Medio,0.015595628281141805,54.134319414497234,40.422976920306,3.878426572292417,0.6825061075231369,0.8817709853812101,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5153738.8843600005,Jul-Sept 2015
7,buenos aires_2015_4,2015,4,buenos aires,58.29182182733718,2015-10-01,Medio,0.010455097260253954,53.60380619621983,41.346529768854,3.4895425907747724,0.6892310395572053,0.8708904045941978,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5376899.206,Oct-Dic 2015
8,buenos aires_2016_1,2016,1,buenos aires,57.33590782254113,2016-01-01,Medio,-0.016398767011048476,53.81654808896471,40.81063308088489,3.780133661170801,0.7173455360465453,0.8753396329330522,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5936844.886499999,Ene-Mar 2016
9,buenos aires_2016_2,2016,2,buenos aires,59.33852679105808,2016-04-01,Medio,0.03492783221842766,51.86525688349653,42.8842104087918,3.712945659380335,0.694941797023667,0.8426452513076746,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6534240.597500004,Abr-Jun 2016
10,buenos aires_2016_3,2016,3,buenos aires,60.14329545468815,2016-07-01,Alto,0.013562329689508656,51.00175209421912,43.924496661690306,3.675996050012441,0.6112566869868126,0.7864985070913162,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6912441.538856647,Jul-Sept 2016
11,buenos aires_2016_4,2016,4,buenos aires,61.236587430356856,2016-10-01,Alto,0.01817811889759824,49.751535383098805,45.01465459170312,3.7785013591811625,0.6807520028154126,0.7745566632014945,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7483980.393279007,Oct-Dic 2016
12,buenos aires_2017_1,2017,1,buenos aires,58.57400244920328,2017-01-01,Medio,-0.04348029654953722,48.886616065336916,45.95936634626961,3.7260893666974355,0.6647068266645262,0.7632213950315045,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8701201.42137,Ene-Mar 2017
13,buenos aires_2017_2,2017,2,buenos aires,56.272144161691315,2017-04-01,Medio,-0.039298292608707874,44.777987358666884,49.86102589105352,3.8696420584344144,0.7001488648688329,0.7911958269763412,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9678646.92829,Abr-Jun 2017
14,buenos aires_2017_3,2017,3,buenos aires,55.62938339533962,2017-07-01,Medio,-0.01142236138194408,42.120400528456884,51.38000497063402,4.0850763253934,1.146450574893066,1.2680676006226375,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065997.86215,Jul-Sept 2017
15,buenos aires_2017_4,2017,4,buenos aires,57.609615290258205,2017-10-01,Medio,0.03559686938907314,39.007308849817846,53.99337376205885,4.1227305983602225,1.8882452474876614,0.9883415422754233,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11226127.38858,Oct-Dic 2017
16,buenos aires_2018_1,2018,1,buenos aires,62.62621166168454,2018-01-01,Alto,0.08707915069647498,41.78056571732088,51.61593648700051,3.8535485805275065,1.8523953472446415,0.8975538679064501,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13171459.230893355,Ene-Mar 2018
17,buenos aires_2018_2,2018,2,buenos aires,62.78226651094991,2018-04-01,Alto,0.0024918455886873137,41.42609804499045,51.643057572216286,4.102780616099813,2.0354792000111974,0.7925845666822541,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14319467.460713817,Abr-Jun 2018
18,buenos aires_2018_3,2018,3,buenos aires,64.44056759752046,2018-07-01,Alto,0.02641352691976029,39.77135272445854,53.438364978642916,4.331578989645393,1.7261279397675027,0.7325753674856528,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15410980.692582969,Jul-Sept 2018
19,buenos aires_2018_4,2018,4,buenos aires,64.60284663484316,2018-10-01,Alto,0.0025182744872183083,35.900947201868995,53.61144429723759,8.14226231821649,1.8004974968418357,0.544848685835089,100.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16637686.589009605,Oct-Dic 2018
20,buenos aires_2019_1,2019,1,buenos aires,66.24255522736811,2019-01-01,Alto,0.02538136750835651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20207413.77085243,Ene-Mar 2019
21,buenos aires_2019_2,2019,2,buenos aires,67.84713982374198,2019-04-01,Alto,0.024222866869588078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20743117.694006097,Abr-Jun 2019
22,buenos aires_2019_3,2019,3,buenos aires,69.35630106079125,2019-07-01,Alto,0.022243549852946964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21652748.444642507,Jul-Sept 2019
23,buenos aires_2019_4,2019,4,buenos aires,64.25205288245421,2019-10-01,Alto,-0.07359458477843472,19.532321972387145,59.45526271385532,18.153768025751887,2.363130701248476,0.49551658675717947,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24169250.699015297,Oct-Dic 2019
24,buenos aires_2020_1,2020,1,buenos aires,64.32563101743429,2020-01-01,Alto,0.0011451483910511762,18.156087928671962,59.609455209758444,19.435762884598944,2.3042563330439627,0.4944376439266882,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29946216.452049132,Ene-Mar 2020
25,buenos aires_2020_2,2020,2,buenos aires,65.2205801358229,2020-04-01,Alto,0.013912791903215815,17.505332827184635,59.410977391142296,19.14131555247772,2.428454875202049,1.5139193539933067,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32102475.991463635,Abr-Jun 2020
26,buenos aires_2020_3,2020,3,buenos aires,67.65618983090923,2020-07-01,Alto,0.037344189364984626,16.608686663397062,60.56360779289849,19.025509254238397,2.3915513183349812,1.4106449711310634,99.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31997444.530699246,Jul-Sept 2020
