,Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud,Total_Servicios_Disponibles,Categoria_Poblacion
594,BUENOS AIRES,Coronel Pringles,Coronel Pringles (Est. Pringles),20263,True,True,True,True,False,True,True,True,True,6196010.0,-37.9865210556901,-61.3540715661069,8,Grande
595,BUENOS AIRES,Coronel Pringles,El Divisorio,46,False,False,False,False,False,False,False,False,True,6196020.0,-38.3235636030787,-61.4450578127822,1,Muy pequeña
596,BUENOS AIRES,Coronel Pringles,El Pensamiento,12,False,False,False,False,False,False,False,False,False,6196030.0,-38.2154094275446,-61.3145847771452,0,Muy pequeña
597,BUENOS AIRES,Morón,Haedo,39511,True,True,True,True,False,True,True,True,True,6568010.0,-34.6440661183216,-58.5978176171897,8,Grande
598,BUENOS AIRES,Morón,Moron,96240,True,True,True,True,True,True,True,True,True,6568010.0,-34.6652227151167,-58.6190557007973,9,Grande
599,BUENOS AIRES,Morón,Villa Sarmiento,18082,True,True,True,True,True,True,True,True,True,6568010.0,-34.6346596523214,-58.5715757135423,9,Grande
600,BUENOS AIRES,Navarro,José Juan Almeyra,207,False,False,False,False,False,True,False,False,False,6574010.0,-34.9232643360691,-59.5422519447044,1,Muy pequeña
601,BUENOS AIRES,Navarro,Las Marianas,485,False,False,False,False,False,True,False,False,False,6574020.0,-35.053926378156,-59.5131011825281,1,Muy pequeña
602,BUENOS AIRES,Navarro,Navarro,13224,True,True,True,True,True,True,True,True,True,6574030.0,-35.0036066018879,-59.2774163163898,9,Grande
603,BUENOS AIRES,Navarro,Villa Moll (Est. Moll),592,False,False,False,True,False,True,True,False,False,6574040.0,-35.0782490606759,-59.651945539681,3,Pequeña
604,BUENOS AIRES,Necochea,Claraz,639,False,False,False,False,False,True,True,False,False,6581010.0,-37.8918269607856,-59.2866977775565,2,Pequeña
605,BUENOS AIRES,Necochea,Costa Bonita,0,False,False,False,False,False,False,False,True,True,6581040.0,-38.559592,-58.6306517,2,Muy pequeña
606,CABA,COMUNA 07,FLORES,164310,True,True,True,True,True,True,True,True,True,2000010.0,-34.6368070795903,-58.4582698515258,9,Grande
607,CABA,COMUNA 15,VILLA ORTUZAR,21736,True,True,True,True,True,True,True,True,True,2000010.0,-34.5809741138535,-58.4676516664339,9,Grande
608,CABA,COMUNA 07,PARQUE CHACABUCO,56281,True,True,True,True,True,True,True,True,True,2000010.0,-34.6359392274734,-58.4376956019926,9,Grande
609,BUENOS AIRES,Coronel Pringles,Indio Rico,1054,False,False,True,True,False,True,True,True,True,6196040.0,-38.3293770967784,-60.8866340266383,6,Pequeña
610,BUENOS AIRES,Coronel Pringles,Lartigau,22,False,False,False,False,False,False,False,False,False,6196050.0,-38.44591903663,-61.566096860456,0,Muy pequeña
611,BUENOS AIRES,Coronel Suárez,Cascadas,11,False,False,False,False,False,False,False,False,False,6203010.0,-37.2899615825436,-62.2971682457111,0,Muy pequeña
612,BUENOS AIRES,Coronel Suárez,Coronel Suárez,23621,True,True,True,True,False,True,True,True,True,6203020.0,-37.4596224938744,-61.9317530113989,8,Grande
613,BUENOS AIRES,Coronel Suárez,Cura Malal,95,False,False,False,False,False,False,False,False,False,6203030.0,-37.4843018699441,-62.10361959864,0,Muy pequeña
614,BUENOS AIRES,Coronel Suárez,D'Orbigny,20,False,False,False,False,False,False,False,False,False,6203040.0,-37.6772293087783,-61.7052608546557,0,Muy pequeña
615,BUENOS AIRES,Coronel Suárez,Huanguelén,5020,False,False,True,True,False,True,True,True,True,6203050.0,-37.0622288209544,-61.9297529087938,6,Mediana
616,BUENOS AIRES,Coronel Suárez,Pasman,165,False,False,False,False,False,True,False,False,False,6203060.0,-37.2234351404125,-62.1602259170472,1,Muy pequeña
617,BUENOS AIRES,Coronel Suárez,San José,2234,False,True,False,True,False,False,True,False,True,6203070.0,-37.5077480260109,-61.9211473085303,4,Mediana
618,BUENOS AIRES,Coronel Suárez,Santa María,1832,False,True,False,True,False,False,True,False,True,6203080.0,-37.5565856774998,-61.872634363442,4,Pequeña
619,BUENOS AIRES,Coronel Suárez,Santa Trinidad,1474,False,True,False,True,False,False,True,True,True,6203090.0,-37.4891036510029,-61.9252761219778,5,Pequeña
620,BUENOS AIRES,Coronel Suárez,Villa La Arcadia,434,False,True,False,True,False,False,False,False,False,6203100.0,-38.1345025284944,-61.7885553500206,2,Muy pequeña
621,BUENOS AIRES,Daireaux,Andant,42,False,False,False,False,False,False,False,False,False,6231010.0,-36.5584907531738,-62.1372261047363,0,Muy pequeña
622,BUENOS AIRES,Daireaux,Arboledas,632,False,False,False,False,False,False,True,False,True,6231020.0,-36.8827708539235,-61.4878179060517,2,Pequeña
623,BUENOS AIRES,Daireaux,Daireaux,12122,True,False,False,False,True,True,True,True,True,6231030.0,-36.6001749213746,-61.7450132654369,6,Grande
624,BUENOS AIRES,Pehuajó,Francisco Madero,1389,False,False,True,False,False,True,True,True,True,6609030.0,-35.8483065194137,-62.0693918423117,5,Pequeña
625,BUENOS AIRES,Pehuajó,Inocencio Sosa,31,False,False,False,False,False,True,False,False,False,6609035.0,-35.7184196474894,-62.1142777365421,1,Muy pequeña
626,BUENOS AIRES,Pehuajó,Juan José Paso,2176,False,False,False,True,False,True,True,True,True,6609040.0,-35.8524740557321,-62.2962123802194,5,Mediana
627,BUENOS AIRES,Pehuajó,Magdala,195,False,False,False,False,False,True,True,False,False,6609050.0,-36.0846707903374,-61.7254747841859,2,Muy pequeña
628,BUENOS AIRES,Pehuajó,Mones Cazón,1764,False,False,False,False,False,True,True,True,True,6609060.0,-36.2301776476091,-62.0069944091925,4,Pequeña
629,BUENOS AIRES,Pehuajó,Nueva Plata,206,False,False,False,False,False,True,True,False,False,6609070.0,-35.9199117438484,-61.8133995164977,2,Muy pequeña
630,BUENOS AIRES,Pehuajó,Pehuajó,31533,True,True,True,True,False,True,True,True,True,6609080.0,-35.8123030689596,-61.8988207561037,8,Grande
631,BUENOS AIRES,Pehuajó,San Bernardo (Est. Guanaco),282,False,False,False,False,False,True,True,False,False,6609090.0,-35.7137365347985,-61.6477830181101,2,Muy pequeña
632,BUENOS AIRES,Pehuajó,San Esteban,92,False,False,False,False,False,True,False,False,False,6609020.0,-35.73274,-61.74393,1,Muy pequeña
633,BUENOS AIRES,Pergamino,Acevedo,1499,True,True,False,False,False,True,True,True,True,6623010.0,-33.755665348987,-60.4408373865386,6,Pequeña
634,BUENOS AIRES,Pergamino,Fontezuela,365,True,False,False,True,False,True,True,False,False,6623020.0,-33.9138392371386,-60.4628650932084,4,Muy pequeña
635,BUENOS AIRES,Pergamino,Guerrico,774,False,True,False,False,True,True,False,True,True,6623030.0,-33.6745849638169,-60.4006865938611,5,Pequeña
636,CABA,COMUNA 08,VILLA LUGANO,126374,True,True,True,True,True,True,True,True,True,2000010.0,-34.6749935792889,-58.4761629844706,9,Grande
637,SANTA FE,Constitución,Rueda,471,False,False,False,False,False,True,True,False,False,82028180.0,-33.335855095367,-60.4608740548372,2,Muy pequeña
638,SANTA FE,Constitución,Santa Teresa,3039,True,True,False,True,False,True,True,True,True,82028190.0,-33.4385471621789,-60.7911542772276,7,Mediana
639,SANTA FE,Constitución,Sargento Cabral,1007,False,False,False,True,False,True,True,False,True,82028200.0,-33.4330128597835,-60.6301906902003,4,Pequeña
640,SANTA FE,Constitución,Stephenson,54,False,False,False,True,False,False,False,False,True,82028210.0,-33.4178567628002,-60.5572137324943,2,Muy pequeña
641,SANTA FE,Constitución,Theobald,421,False,False,False,False,False,False,True,False,True,82028220.0,-33.3122172562755,-60.3120513587534,2,Muy pequeña
642,SANTA FE,Constitución,Villa Constitución,47374,True,True,False,True,False,True,True,True,True,82028230.0,-33.2324133911798,-60.3324988273466,7,Grande
643,SANTA FE,General López,Aarón Castellanos (Est. Castellanos),236,False,False,False,False,False,True,True,False,True,82042010.0,-34.3345323396045,-62.3748007656351,3,Muy pequeña
644,SANTA FE,General López,Amenábar,1605,True,False,False,False,False,True,True,True,True,82042020.0,-34.136118440775,-62.4229084851079,5,Pequeña
645,SANTA FE,General López,Cafferata,1449,True,False,False,True,False,False,False,True,True,82042030.0,-33.4414158758935,-62.0868714692657,4,Pequeña
646,BUENOS AIRES,Daireaux,La Larga,53,False,False,False,False,False,False,False,False,False,6231040.0,-36.706298828126,-61.9231071472267,0,Muy pequeña
647,BUENOS AIRES,Daireaux,La Manuela,0,False,False,False,False,False,False,False,False,False,6231030.0,-36.7451930590319,-62.0699673803373,0,Muy pequeña
648,BUENOS AIRES,Daireaux,Salazar,1924,False,False,False,False,False,True,True,True,True,6231060.0,-36.307117163487,-62.2003365899,4,Pequeña
649,BUENOS AIRES,Dolores,Dolores,25940,True,True,True,True,False,True,True,True,True,6238010.0,-36.3161215739926,-57.6752657333964,8,Grande
650,BUENOS AIRES,Dolores,Sevigne,286,False,False,False,False,False,True,True,True,True,6238020.0,-36.2067284269712,-57.7413707296745,4,Muy pequeña
651,BUENOS AIRES,Ensenada,Dique Nº 1,0,False,False,False,False,False,False,False,True,True,6245010.0,-34.8758485548313,-57.9336298993983,2,Muy pequeña
652,BUENOS AIRES,Ensenada,Ensenada,56463,True,True,True,True,False,True,True,True,True,6245010.0,-34.8679770208454,-57.9214379246659,8,Grande
653,BUENOS AIRES,Ensenada,Isla Santiago (Oeste),0,False,False,False,False,False,False,False,False,True,6245010.0,-34.8370461990756,-57.8999620408998,1,Muy pequeña
654,BUENOS AIRES,Ensenada,Punta Lara,0,False,False,False,False,False,False,False,True,True,6245010.0,-34.8346689394776,-58.0010481870988,2,Muy pequeña
655,BUENOS AIRES,Ensenada,Villa Catela,0,False,False,False,False,False,True,False,True,True,6245010.0,-34.884600148052,-57.9511290255284,3,Muy pequeña
656,BUENOS AIRES,Escobar,Belen de Escobar,64544,True,True,False,True,True,True,True,True,True,6252010.0,-34.3516704130246,-58.7832526742638,8,Grande
657,BUENOS AIRES,Esteban Echeverría,9 De Abril,50116,True,True,True,True,False,True,True,True,True,6260010.0,-34.7565075768115,-58.4902923509723,8,Grande
658,BUENOS AIRES,Esteban Echeverría,Canning,7941,True,True,False,True,False,True,True,True,True,6260010.0,-34.8849791351051,-58.4778099372334,7,Mediana
659,BUENOS AIRES,Esteban Echeverría,El Jagüel,60132,False,True,False,True,True,True,True,True,True,6260010.0,-34.8304505041023,-58.494869419897,7,Grande
660,BUENOS AIRES,Esteban Echeverría,Luis Guillón,46649,True,True,True,True,False,True,True,True,True,6260010.0,-34.800196435999,-58.4530964052639,8,Grande
661,BUENOS AIRES,Esteban Echeverría,Monte Grande,135893,True,True,True,True,True,True,True,True,True,6260010.0,-34.8191368630736,-58.4726947603508,9,Grande
662,BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,14,True,False,False,False,False,True,True,False,False,6260010.0,-34.8128216283518,-58.5521650062885,3,Muy pequeña
663,BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,243,False,False,False,False,False,True,False,True,True,6266010.0,-34.3363786908945,-59.1094149717708,3,Muy pequeña
664,BUENOS AIRES,Exaltación de la Cruz,Capilla del Señor (Est. Capilla),9244,True,False,True,True,False,False,True,True,True,6266020.0,-34.2912108668035,-59.1015232724441,6,Mediana
665,BUENOS AIRES,Pergamino,Juan A. de la Peña,211,False,False,False,False,False,True,False,False,False,6623040.0,-33.8322767381074,-60.4864895356947,1,Muy pequeña
666,BUENOS AIRES,Pergamino,Juan Anchorena (Est. Urquiza),976,True,False,False,True,False,True,True,True,True,6623050.0,-33.9263378592898,-60.3829034809436,6,Pequeña
667,BUENOS AIRES,Pergamino,La Violeta,1041,True,False,False,False,False,False,True,True,True,6623060.0,-33.7347851403163,-60.1701773086428,4,Pequeña
668,BUENOS AIRES,Pergamino,Manuel Ocampo,1078,False,False,False,True,False,True,True,True,True,6623070.0,-33.7647232673599,-60.6492429333859,5,Pequeña
669,BUENOS AIRES,Pergamino,Mariano Benítez,168,False,False,False,False,False,False,True,False,False,6623080.0,-33.7090270411103,-60.5842599045876,1,Muy pequeña
670,BUENOS AIRES,Pergamino,Mariano H. Alfonzo (Est. San Patricio),993,False,False,False,True,True,False,True,True,True,6623090.0,-33.9149979004605,-60.8383550657724,5,Pequeña
671,BUENOS AIRES,Pergamino,Pergamino,91399,True,True,True,True,True,True,True,True,True,6623100.0,-33.8949900563191,-60.5716400794952,9,Grande
672,BUENOS AIRES,Pergamino,Pinzón,393,False,False,False,False,False,True,False,False,False,6623110.0,-33.9947211174052,-60.7316480040989,1,Muy pequeña
673,BUENOS AIRES,Pergamino,Rancagua,695,True,False,False,True,False,False,True,False,True,6623120.0,-34.0303722475767,-60.5042327001336,4,Pequeña
674,BUENOS AIRES,Pergamino,Villa Angélica (Est. El Socorro),1144,False,True,False,False,False,False,False,True,True,6623130.0,-33.6647037443081,-60.7084372635626,3,Pequeña
675,BUENOS AIRES,Pergamino,Villa San José,145,False,False,False,True,False,False,True,False,False,6623140.0,-34.0906695795004,-60.4162716627136,2,Muy pequeña
676,BUENOS AIRES,Pila,Casalins,66,False,False,False,False,False,True,False,True,False,6630010.0,-36.3181419923689,-58.5525025522873,2,Muy pequeña
677,BUENOS AIRES,Pilar,Maquinista F. Savio (oeste),12240,False,False,False,False,False,True,False,True,True,6638040.0,-34.4106172547359,-58.7821701089412,3,Grande
678,BUENOS AIRES,Pilar,Pilar,86158,True,True,True,True,True,True,True,True,True,6638040.0,-34.4663318396358,-58.9227197887079,9,Grande
679,BUENOS AIRES,Pilar,Presidente Derqui,50783,True,True,False,True,False,True,True,True,True,6638040.0,-34.4928616935261,-58.8416985218723,7,Grande
680,BUENOS AIRES,Pilar,Roberto De Vicenzo,0,False,False,False,False,False,False,False,True,True,6638040.0,-34.4369652784326,-58.7669941785147,2,Muy pequeña
681,BUENOS AIRES,Pilar,Santa Teresa,5324,False,False,False,False,True,False,False,True,True,6638040.0,-34.4366914158447,-58.7573470164393,3,Mediana
682,BUENOS AIRES,Pilar,Tortuguitas,26024,False,False,False,True,True,True,False,True,True,6638040.0,-34.4578061717121,-58.76209072062,5,Grande
683,BUENOS AIRES,Pilar,Villa Astolfi,6735,False,True,False,True,False,True,False,True,True,6638040.0,-34.4858983446269,-58.8768335703823,5,Mediana
684,BUENOS AIRES,Escobar,El cazador,4722,False,True,False,True,False,False,True,True,True,6252010.0,-34.3034904902207,-58.7811274560113,5,Mediana
685,BUENOS AIRES,Escobar,Garín,70042,True,True,False,True,True,True,True,True,True,6252010.0,-34.428785229178,-58.7361732596546,8,Grande
686,BUENOS AIRES,Escobar,Ingeniero Maschwitz,14734,True,True,False,True,False,True,True,True,True,6252010.0,-34.3790006332322,-58.7303342412363,7,Grande
687,BUENOS AIRES,Escobar,Loma Verde,3783,False,False,False,True,False,False,False,True,True,6252010.0,-34.3285234890863,-58.8506997728362,3,Mediana
688,BUENOS AIRES,Escobar,Maquinista F. Savio (este),37480,True,True,False,True,False,True,True,True,True,6252010.0,-34.3964888336318,-58.7629458829717,7,Grande
689,BUENOS AIRES,Escobar,Matheu,16903,True,True,False,True,True,True,True,True,True,6252010.0,-34.3688779666182,-58.8402291878847,8,Grande
690,BUENOS AIRES,Escobar,Puerto Paraná,0,False,False,False,False,False,False,False,True,True,6252010.0,-34.2467,-58.7308,2,Muy pequeña
691,BUENOS AIRES,Pila,Pila,2502,False,False,True,True,False,True,True,True,True,6630020.0,-36.0014746137723,-58.1427778873885,6,Mediana
692,BUENOS AIRES,Pilar,Barrio Parque Almirante Irizar (Ap. Kilómetro 61),0,False,False,False,False,False,False,False,True,True,6638040.0,-34.4220055807037,-58.9528378824193,2,Muy pequeña
693,BUENOS AIRES,Pilar,Club de Campo Larena - Los Quinchos,0,False,False,False,False,False,False,False,False,True,6638040.0,-34.3911412682883,-59.0007332098308,1,Muy pequeña
694,BUENOS AIRES,Pilar,Country Club El Jagüel,0,False,False,False,False,False,False,False,True,True,6638040.0,-34.4,-59.0219,2,Muy pequeña
695,BUENOS AIRES,Pilar,Del Viso,41437,True,True,False,True,False,True,True,True,True,6638040.0,-34.4494009456502,-58.8009119728306,7,Grande
696,BUENOS AIRES,Pilar,Fátima,4923,True,True,False,True,False,True,True,True,True,6638040.0,-34.4072575836787,-58.974691291144,7,Mediana
697,BUENOS AIRES,Pilar,La Lonja,12451,True,True,False,True,False,True,True,True,True,6638040.0,-34.4448149403448,-58.8393730861805,7,Grande
698,BUENOS AIRES,Pilar,Los Cachorros,9009,False,True,False,False,False,False,False,True,True,6638040.0,-34.4250028270043,-58.7950003996087,3,Mediana
699,BUENOS AIRES,Pilar,Manzanares,4379,False,True,False,True,False,True,False,True,True,6638040.0,-34.452630932571,-59.0136606624887,5,Mediana
700,BUENOS AIRES,Pilar,Manzone,1970,False,False,False,False,False,False,False,True,True,6638040.0,-34.5287308766458,-58.8775995091498,2,Pequeña
701,CABA,COMUNA 08,VILLA RIACHUELO,14084,True,True,True,True,True,True,True,True,True,2000010.0,-34.6918955269685,-58.4632519393435,9,Grande
702,CABA,COMUNA 08,VILLA SOLDATI,46779,True,True,True,True,True,True,True,True,True,2000010.0,-34.6654688444976,-58.4465225253229,9,Grande
703,BUENOS AIRES,Ezeiza,José Maria Ezeiza,56219,True,True,True,True,True,True,True,True,True,6270010.0,-34.8536100103068,-58.5195521653909,9,Grande
704,BUENOS AIRES,Ezeiza,La Unión,33227,True,True,False,True,True,False,True,True,True,6270010.0,-34.8503859677023,-58.5558695462288,7,Grande
705,BUENOS AIRES,Ezeiza,Tristán Suarez,37944,True,True,True,True,True,True,True,True,True,6270010.0,-34.8851527149847,-58.5700335845498,9,Grande
706,BUENOS AIRES,Florencio Varela,Bosques,64077,True,True,True,True,False,True,True,True,True,6274010.0,-34.827580702831,-58.2229120039488,8,Grande
707,BUENOS AIRES,Florencio Varela,El Tropezon,0,False,False,False,False,False,False,False,True,True,6274010.0,-34.9564048574127,-58.2787454299742,2,Muy pequeña
708,BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,26005,True,True,True,True,False,False,True,True,True,6274010.0,-34.812285887223,-58.2426532633495,7,Grande
709,BUENOS AIRES,Florencio Varela,Florencio Varela,149676,True,True,True,True,True,True,True,True,True,6274010.0,-34.7960544308506,-58.2748588953342,9,Grande
710,BUENOS AIRES,Pilar,Villa Rosa,23865,True,True,True,True,False,True,True,True,True,6638040.0,-34.4077327133185,-58.8539345779841,8,Grande
711,BUENOS AIRES,Pilar,Zelaya,3461,True,True,False,False,False,True,True,True,True,6638040.0,-34.3657182841794,-58.893696088678,6,Mediana
712,BUENOS AIRES,Pinamar,Carilo,0,False,False,False,False,False,False,False,True,True,6644010.0,-37.1641593745618,-56.9027914378095,2,Muy pequeña
713,BUENOS AIRES,Pinamar,Ostende,0,False,False,False,False,False,False,False,True,True,6644010.0,-37.1300477581888,-56.8833984697828,2,Muy pequeña
714,BUENOS AIRES,Pinamar,Pinamar,25397,True,True,False,True,True,False,True,True,True,6644010.0,-37.0777448860202,-56.8437227435213,7,Grande
715,BUENOS AIRES,Pinamar,Valeria Del Mar,0,False,False,False,False,False,False,False,True,True,6644010.0,-37.1445557771803,-56.890291998877,2,Muy pequeña
716,BUENOS AIRES,Presidente Perón,Barrio America Unida,0,False,False,False,False,False,False,False,True,True,6648010.0,-34.886197581853,-58.41733483734,2,Muy pequeña
717,BUENOS AIRES,Presidente Perón,Guernica,80824,True,True,True,True,False,True,True,True,True,6648010.0,-34.9230592108536,-58.3650272662643,8,Grande
718,BUENOS AIRES,Puán,17 de Agosto,319,False,False,False,False,False,False,True,False,False,6651040.0,-37.9086924428976,-62.9360284730803,1,Muy pequeña
719,BUENOS AIRES,Puán,Azopardo,95,False,False,False,False,False,False,False,False,False,6651010.0,-37.7017920523646,-62.9006764415683,0,Muy pequeña
720,CABA,COMUNA 09,LINIERS,44132,True,True,True,True,True,True,True,True,True,2000010.0,-34.6437960835294,-58.5191298958228,9,Grande
721,BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,61135,True,True,True,True,False,False,True,True,True,6274010.0,-34.8152397261388,-58.3082334245906,7,Grande
722,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,32994,True,True,False,True,False,False,True,True,True,6274010.0,-34.8648075260046,-58.2110437322304,6,Grande
723,BUENOS AIRES,Florencio Varela,La Capilla,0,False,False,False,True,False,False,True,True,True,6274010.0,-34.9437330109546,-58.2632550914349,4,Muy pequeña
724,BUENOS AIRES,Florencio Varela,Villa Brown,7484,False,True,False,True,False,False,False,True,True,6274010.0,-34.8790424725562,-58.2898092496787,4,Mediana
725,BUENOS AIRES,Florencio Varela,Villa San Luis,12693,False,True,False,True,False,False,False,True,True,6274010.0,-34.8627929258513,-58.2553232274346,4,Grande
726,BUENOS AIRES,Florencio Varela,Villa Santa Rosa,27308,True,True,True,True,False,False,True,True,True,6274010.0,-34.8380276482598,-58.2888899071764,7,Grande
727,BUENOS AIRES,Florencio Varela,Villa Vatteone,44632,True,True,True,True,False,False,True,True,True,6274010.0,-34.8303193176345,-58.2635239901185,7,Grande
728,BUENOS AIRES,Florentino Ameghino,Blaquier,676,False,False,False,False,True,True,True,True,True,6277010.0,-34.6356616332748,-62.4786821321875,5,Pequeña
729,BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,7225,True,False,False,True,False,False,True,True,True,6277020.0,-34.846677699169,-62.4671575805384,5,Mediana
730,BUENOS AIRES,Florentino Ameghino,Porvenir,156,False,False,False,False,False,True,False,False,False,6277030.0,-34.9522292183733,-62.2174229886622,1,Muy pequeña
731,BUENOS AIRES,General Alvarado,Centinela del Mar,1,False,False,False,False,False,True,False,False,False,6280005.0,-38.4348806367321,-58.216863731472,1,Muy pequeña
732,BUENOS AIRES,Puán,Estela,2,False,False,False,False,False,False,False,False,True,6651050.0,-38.1080950084855,-62.9129041375994,1,Muy pequeña
733,BUENOS AIRES,Puán,Felipe Solá,626,False,False,False,False,False,False,True,False,True,6651060.0,-38.005992834739,-62.8186936682637,2,Pequeña
734,BUENOS AIRES,Puán,López Lecube,32,False,False,False,False,False,False,False,False,False,6651070.0,-38.1171190117962,-62.7254849373447,0,Muy pequeña
735,BUENOS AIRES,Puán,Puán,4743,False,True,False,True,True,True,True,True,True,6651080.0,-37.542613502113,-62.7652275731166,7,Mediana
736,BUENOS AIRES,Puán,San Germán,152,False,False,False,False,False,True,True,False,False,6651090.0,-38.2995183581309,-62.9821877089624,2,Muy pequeña
737,BUENOS AIRES,Puán,Villa Castelar (Est. Erize),31,False,False,False,False,False,False,True,False,False,6651100.0,-37.3905464925651,-62.8051325654187,1,Muy pequeña
738,BUENOS AIRES,Punta Indio,Alvarez Jonte,38,False,False,False,False,False,False,False,False,False,6655010.0,-35.3227800092544,-57.4490768504218,0,Muy pequeña
739,BUENOS AIRES,Punta Indio,Las Tahonas,0,False,False,False,False,False,False,False,False,False,6655040.0,-35.3548754574502,-57.3822045685313,0,Muy pequeña
740,BUENOS AIRES,Punta Indio,Pipinas,954,False,True,False,False,False,False,True,True,True,6655030.0,-35.53126706917,-57.3285887617048,4,Pequeña
741,BUENOS AIRES,Punta Indio,Punta Indio,569,False,False,False,False,False,True,True,False,False,6655040.0,-35.2808352898089,-57.2360072391524,2,Pequeña
742,BUENOS AIRES,Punta Indio,Verónica,6546,True,True,False,True,False,False,True,True,True,6655050.0,-35.3881552142501,-57.3371601623743,6,Mediana
743,CABA,COMUNA 09,MATADEROS,64436,True,True,True,True,True,True,True,True,True,46042090.0,-34.6583682885816,-58.5017319521438,9,Grande
744,BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6623,False,False,True,True,True,True,True,True,True,86175030.0,-38.1119335118514,-57.8415353121543,7,Mediana
745,BUENOS AIRES,General Alvarado,Mar del Sur,453,False,False,True,False,False,True,True,True,True,86175040.0,-38.3446881533109,-57.9920393065731,5,Muy pequeña
746,BUENOS AIRES,General Alvarado,Mechongué,1307,True,False,False,False,False,True,True,True,True,86182010.0,-38.1486545138318,-58.2230121065801,5,Pequeña
747,BUENOS AIRES,General Alvarado,Miramar,29433,True,True,True,True,True,True,True,True,True,86189010.0,-38.2707429318083,-57.8404714577536,9,Grande
748,BUENOS AIRES,General Alvear,General Alvear,9812,False,False,False,False,False,False,True,True,True,90084010.0,-36.0229384341367,-60.0147935726886,3,Mediana
749,BUENOS AIRES,General Arenales,Arribeños,2910,True,True,True,True,False,True,True,True,True,90021010.0,-34.2101542565966,-61.3548577979495,8,Mediana
750,BUENOS AIRES,General Arenales,Ascensión,4179,True,True,False,False,False,True,True,True,True,90021020.0,-34.2368758979793,-61.103613881133,6,Mediana
751,BUENOS AIRES,General Arenales,Estación Arenales,90,False,False,False,False,False,False,False,False,False,90021030.0,-34.2698455922697,-61.2926718130401,0,Muy pequeña
752,BUENOS AIRES,General Arenales,Ferré,2004,False,True,False,True,False,True,True,True,True,90021050.0,-34.1250383813873,-61.132654886464,6,Mediana
753,BUENOS AIRES,General Arenales,General Arenales,4321,False,True,True,True,False,True,True,True,True,6266030.0,-34.3044679711077,-61.3056277788216,7,Mediana
754,BUENOS AIRES,General Arenales,La Angelita,265,True,False,False,False,False,True,True,False,False,30105040.0,-34.2608740726731,-60.9685988224111,3,Muy pequeña
755,BUENOS AIRES,General Arenales,La Trinidad,308,False,True,False,True,False,True,False,False,False,30105040.0,-34.1068549430168,-61.1317020714357,3,Muy pequeña
756,BUENOS AIRES,General Belgrano,General Belgrano,15394,True,True,True,True,True,True,True,True,True,74063020.0,-35.7694577358026,-58.4944615102033,9,Grande
757,BUENOS AIRES,General Belgrano,Gorchs,338,False,False,False,False,True,True,True,True,True,6518020.0,-35.6733729629116,-58.9582999568816,5,Muy pequeña
758,BUENOS AIRES,General Guido,General Guido,1291,False,False,True,True,False,True,True,True,True,6518010.0,-36.6431651777017,-57.7905019037041,6,Pequeña
759,BUENOS AIRES,General Guido,Labarden,799,False,False,False,False,False,True,True,True,True,6518020.0,-36.9489668508723,-58.1035671819428,4,Pequeña
760,BUENOS AIRES,General Juan Madariaga,Barrio Kennedy,0,False,False,False,False,False,False,False,True,True,6518020.0,-37.0062217702401,-57.1417255856769,2,Muy pequeña
761,BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,18089,True,True,True,True,True,False,True,True,True,6518030.0,-36.9967730012079,-57.1374769071298,8,Grande
762,BUENOS AIRES,General La Madrid,General La Madrid,8073,True,False,True,True,False,True,True,True,True,6518020.0,-37.2503992475804,-61.2595794125711,7,Mediana
763,BUENOS AIRES,Quilmes,Bernal,37547,True,True,True,True,True,False,True,True,True,6518020.0,-34.700378406023,-58.2766427817003,8,Grande
764,BUENOS AIRES,Quilmes,Bernal Oeste,85959,True,True,True,True,False,False,True,True,True,6518040.0,-34.7269644246033,-58.3182795621594,7,Grande
765,BUENOS AIRES,Quilmes,Don Bosco,23458,False,True,False,True,False,False,True,True,True,6518050.0,-34.7032130159372,-58.2984533178872,5,Grande
766,BUENOS AIRES,Quilmes,Ezpeleta,55274,True,True,True,True,False,True,True,True,True,6518020.0,-34.7435644425127,-58.2281408361207,8,Grande
767,BUENOS AIRES,Quilmes,Ezpeleta Oeste,26256,True,True,True,True,False,False,True,True,True,6518060.0,-34.7634442077448,-58.2638314351646,7,Grande
768,BUENOS AIRES,Quilmes,Quilmes,125373,True,True,True,True,True,True,True,True,True,6518020.0,-34.7241344748224,-58.2492205541766,9,Grande
769,CABA,COMUNA 09,PARQUE AVELLANEDA,53229,True,True,True,True,True,True,True,True,True,6840010.0,-34.64864128675,-58.47645640345,9,Grande
770,BUENOS AIRES,General Pueyrredón,Camet,0,True,False,False,True,True,True,True,True,True,50021010.0,-37.9130763908367,-57.552463851894,7,Muy pequeña
